t_s,i,adc
0.30916189999999943,310,385
0.31015899999999963,311,387
0.31116790000000005,312,386
0.31214159999999946,313,385
0.3132140999999997,314,385
0.3141987999999998,315,386
0.31519850000000016,316,388
0.3162034999999994,317,385
0.3171998999999994,318,386
0.3190955999999998,319,386
0.32008480000000006,320,386
0.32109839999999945,321,387
0.32210369999999955,322,385
0.32310069999999946,323,387
0.3241310999999998,324,387
0.3251398999999999,325,385
0.3261351000000001,326,385
0.3271448000000001,327,387
0.3281358999999995,328,387
0.3291927999999995,329,388
0.3301774000000002,330,388
0.33116719999999944,331,388
0.3322069000000001,332,387
0.33321880000000004,333,388
0.3342010999999996,334,386
0.33520780000000006,335,386
0.33620740000000016,336,386
0.3380787999999999,337,386
0.3390700999999998,338,386
0.3400888999999996,339,385
0.3411276000000001,340,386
0.3421101999999996,341,387
0.34311380000000025,342,386
0.3441934,343,388
0.34513570000000016,344,385
0.34617889999999996,345,388
0.34716599999999964,346,388
0.3481620999999997,347,387
0.3491716,348,386
0.35016919999999985,349,384
0.3511823999999999,350,386
0.3521862000000002,351,384
0.3531997000000002,352,385
0.35420359999999995,353,386
0.35519750000000005,354,385
0.35708499999999965,355,386
0.35807719999999943,356,386
0.35910259999999994,357,387
0.3601675999999996,358,385
0.3611373000000002,359,388
0.3621219,360,387
0.3631272000000001,361,384
0.3641243999999997,362,386
0.3651565999999997,363,386
0.36615019999999987,364,386
0.3671515999999997,365,387
0.36816099999999974,366,388
0.3691754999999999,367,388
0.37017979999999984,368,386
0.3720679999999996,369,387
0.3722126999999995,370,388
0.3732544999999998,371,386
0.3742044,372,388
0.3760509000000001,373,386
0.37707140000000017,374,386
0.3780941999999996,375,388
0.37910229999999956,376,387
0.3801167999999997,377,388
0.3811270000000002,378,386
0.3821341999999994,379,387
0.3831258999999996,380,385
0.3841374000000002,381,385
0.3851369999999994,382,387
0.3862607999999996,383,386
0.3871817000000002,384,386
0.38816959999999945,385,385
0.38917290000000015,386,387
0.3901892,387,388
0.3911851999999998,388,386
0.3921773000000002,389,386
0.39319729999999975,390,385
0.3950703999999998,391,388
0.39606799999999964,392,384
0.39710420000000024,393,387
0.39810940000000006,394,385
0.39912610000000015,395,387
0.4001317000000002,396,384
0.40113799999999955,397,384
0.4021336,398,386
0.4031386000000001,399,385
0.40413609999999967,400,385
0.40516470000000027,401,384
0.4061680999999995,402,386
0.40716909999999995,403,386
0.40815429999999964,404,384
0.4092000999999996,405,386
0.41019119999999987,406,385
0.4111973999999998,407,385
0.41219499999999965,408,386
0.4140800999999996,409,386
0.4150716000000001,410,386
0.4160880999999996,411,385
0.4171167999999996,412,384
0.41810990000000015,413,385
0.41911469999999973,414,385
0.4201245,415,384
0.4211413999999998,416,385
0.42214569999999974,417,384
0.4231657999999996,418,384
0.4241317999999996,419,386
0.4251604999999996,420,385
0.4262458999999996,421,386
0.42718969999999956,422,388
0.4281946999999997,423,388
0.42918579999999995,424,388
0.43020060000000004,425,387
0.43119830000000015,426,385
0.4330848999999999,427,387
0.43407779999999985,428,388
0.43508939999999985,429,386
0.4361014000000001,430,387
0.43711829999999985,431,387
0.4381382999999994,432,386
0.43916559999999993,433,388
0.4401415000000002,434,387
0.4411505999999994,435,386
0.44214730000000024,436,388
0.44314949999999964,437,385
0.4441601999999998,438,387
0.44517649999999964,439,387
