t_s,i,adc
3.413618399999999,3077,388
3.4146558000000002,3078,387
3.4156703999999998,3079,388
3.416676299999999,3080,388
3.4185648000000004,3081,388
3.4195881999999997,3082,389
3.4206053,3083,388
3.4216141999999987,3084,388
3.4226557999999994,3085,388
3.4237529999999996,3086,388
3.4246790999999988,3087,386
3.4265656,3088,388
3.427552199999999,3089,386
3.4286155999999988,3090,386
3.4296236999999987,3091,387
3.4306491999999995,3092,388
3.4316698999999993,3093,386
3.4326758,3094,386
3.4345841000000004,3095,386
3.4355887999999997,3096,387
3.436665999999999,3097,388
3.4376470999999995,3098,388
3.4386498000000003,3099,389
3.4396953999999997,3100,388
3.4406929,3101,389
3.4425784999999998,3102,389
3.4435687999999995,3103,387
3.444606199999999,3104,388
3.4456264999999995,3105,389
3.4466561999999996,3106,387
3.4476703000000004,3107,388
3.448687999999999,3108,386
3.450599799999999,3109,387
3.4515915999999986,3110,387
3.4526063999999987,3111,387
3.453628499999999,3112,389
3.4546583,3113,388
3.4556781999999995,3114,388
3.4566979,3115,388
3.458578299999999,3116,389
3.4595670999999992,3117,386
3.460605299999999,3118,387
3.4616255000000002,3119,389
3.4626564,3120,388
3.4637461,3121,388
3.464702299999999,3122,388
3.4665687,3123,388
3.467592999999999,3124,388
3.4686205999999995,3125,388
3.469636399999999,3126,388
3.4706414,3127,388
3.471669499999999,3128,386
3.4726910999999987,3129,386
3.4745837,3130,388
3.4755784,3131,386
3.4766506999999987,3132,388
3.4776416999999995,3133,387
3.4786661,3134,387
3.4796745,3135,385
3.4806898000000004,3136,388
3.4825837999999987,3137,386
3.4836010999999996,3138,386
3.4846068,3139,388
3.4856274999999997,3140,385
3.4867058999999987,3141,385
3.487693499999999,3142,386
3.488720299999999,3143,387
3.490605799999999,3144,388
3.4915754000000003,3145,388
3.4926095999999998,3146,388
3.4936375,3147,387
3.4946786999999997,3148,388
3.4956826999999997,3149,388
3.4975477,3150,386
3.4985839999999993,3151,386
3.5006050999999996,3152,388
3.500745,3153,388
3.5016859999999994,3154,386
3.502663199999999,3155,386
3.5037177999999987,3156,388
3.505548899999999,3157,389
3.5065853999999987,3158,387
3.507580599999999,3159,387
3.5086180000000002,3160,387
3.5096264,3161,388
3.510663899999999,3162,388
3.5116829999999997,3163,388
3.5135480999999995,3164,388
3.5145850999999997,3165,388
3.515605599999999,3166,388
3.5166568,3167,388
3.5177578,3168,386
3.5186718999999993,3169,388
3.5196951,3170,388
3.5215657,3171,388
3.522600299999999,3172,387
3.5235671999999987,3173,386
3.5246253999999997,3174,388
3.525638599999999,3175,388
3.5266617999999994,3176,386
3.5276870000000002,3177,386
3.529550199999999,3178,386
3.5306201999999995,3179,387
3.5316066,3180,388
3.5326392,3181,386
3.533780799999999,3182,387
3.5346570999999987,3183,387
3.5356778,3184,388
3.537564999999999,3185,388
3.5385881999999995,3186,386
3.5395749999999992,3187,389
3.540617899999999,3188,388
3.541640899999999,3189,386
3.5426520999999997,3190,388
3.5437312999999993,3191,388
3.5455503999999998,3192,387
3.546579699999999,3193,388
3.547608199999999,3194,387
3.548623599999999,3195,386
3.549788399999999,3196,387
3.5506645,3197,386
3.5516854999999996,3198,388
3.5535499999999995,3199,386
3.554588899999999,3200,386
3.5555743999999994,3201,386
3.5566604999999996,3202,388
3.5576597999999997,3203,389
3.558654299999999,3204,387
3.5596759000000002,3205,387
3.561565,3206,388
3.5625956999999993,3207,387
3.5636153000000004,3208,387
3.564625099999999,3209,386
3.5657005,3210,388
3.5666645999999993,3211,388
3.567686,3212,386
3.5695499999999996,3213,389
3.5706144,3214,388
3.571596999999999,3215,388
3.5726169,3216,387
3.573656099999999,3217,385
3.5746705,3218,387
3.575677299999999,3219,387
3.5775647999999993,3220,386
3.5785883,3221,387
3.5796089999999996,3222,386
3.5806155000000004,3223,388
3.5816903,3224,388
3.5826823999999995,3225,388
3.5837446999999987,3226,387
3.5855511999999994,3227,386
3.5865817,3228,388
3.5875836000000003,3229,386
3.5886183000000003,3230,388
3.5896400999999987,3231,390
3.5906634000000004,3232,389
3.591690399999999,3233,388
3.5935837999999993,3234,388
3.5945903999999995,3235,389
3.5956143999999988,3236,389
3.5966796,3237,388
3.597708299999999,3238,390
3.5986814000000003,3239,388
3.5996916999999993,3240,388
3.6015777,3241,389
3.602591199999999,3242,386
3.603592599999999,3243,388
3.6046274999999994,3244,388
3.6056402999999992,3245,387
3.6066646999999996,3246,388
3.6076873999999997,3247,387
3.6095689999999987,3248,388
3.6106157999999997,3249,388
3.611616699999999,3250,387
3.6126392999999997,3251,387
3.6136535999999992,3252,388
3.6146747,3253,388
3.6156986,3254,390
3.6175774999999994,3255,388
3.6185896,3256,388
3.6195924999999995,3257,388
3.620627899999999,3258,388
3.6216416999999996,3259,389
3.6226646000000002,3260,388
3.6237424999999988,3261,389
3.6255708999999996,3262,388
3.626594599999999,3263,388
3.6276073999999987,3264,388
3.6286290999999995,3265,388
3.6296941999999994,3266,390
3.630667899999999,3267,389
3.6316886000000004,3268,388
3.6335686999999997,3269,387
3.6345934,3270,387
3.6355845,3271,388
3.6366294999999997,3272,389
3.6376796000000002,3273,388
3.638676499999999,3274,387
3.6396993999999996,3275,388
3.6415784999999996,3276,388
3.6426035999999993,3277,389
3.6436145999999994,3278,387
3.6446369999999995,3279,388
3.6456647999999987,3280,388
3.6466753999999995,3281,388
3.6476974999999996,3282,387
3.6495777999999994,3283,388
3.650646499999999,3284,388
3.6515895,3285,388
3.652630799999999,3286,388
3.6536539999999995,3287,388
3.6546655999999995,3288,388
3.656549499999999,3289,388
3.6575689999999987,3290,388
3.658593099999999,3291,386
3.6596174,3292,386
3.660627999999999,3293,386
3.6616757,3294,389
3.6626665999999997,3295,388
3.664568899999999,3296,386
3.665585799999999,3297,386
3.6666024999999998,3298,388
3.6676047999999994,3299,388
3.6686292,3300,388
3.669653799999999,3301,385
3.670675299999999,3302,386
3.6725505,3303,386
3.6735691,3304,388
3.6745925999999987,3305,385
3.675618199999999,3306,385
3.6766290999999995,3307,388
3.6776918999999992,3308,387
3.678687199999999,3309,386
3.6805588,3310,388
3.681577899999999,3311,389
3.6826036999999996,3312,386
3.6836044,3313,389
3.6846287999999987,3314,389
3.685653499999999,3315,388
3.686675599999999,3316,388
3.6885496,3317,389
3.6895825,3318,387
3.6906418,3319,386
3.691639799999999,3320,387
3.6926579000000004,3321,386
3.6936655,3322,388
3.6956381999999994,3323,388
3.6965588,3324,388
3.6975914000000003,3325,388
3.698602599999999,3326,389
3.6996050999999994,3327,388
3.7006429,3328,388
3.7016539999999996,3329,388
3.702676799999999,3330,389
3.7045639999999995,3331,388
3.7055925999999992,3332,386
3.7066026,3333,388
3.7076268,3334,387
3.7086501,3335,389
3.7096652999999993,3336,388
3.7106855000000003,3337,387
3.7125600999999993,3338,389
3.7135906,3339,389
3.7146019,3340,388
3.7156064000000004,3341,389
3.7166406999999992,3342,388
3.717691799999999,3343,387
3.718685599999999,3344,388
3.7205592000000003,3345,388
3.7215907,3346,389
3.7226152,3347,386
3.7236262,3348,386
3.7246492,3349,386
3.725670599999999,3350,387
3.726685699999999,3351,387
3.728558699999999,3352,385
3.7295914000000003,3353,387
3.7306574,3354,386
3.7316032999999997,3355,386
3.7326432,3356,387
3.7336647999999997,3357,386
3.7346749999999993,3358,388
3.7365502999999993,3359,386
3.7375816000000004,3360,386
3.738605399999999,3361,388
3.7396189999999994,3362,387
3.7406404999999996,3363,388
3.7416716,3364,385
3.7426925000000004,3365,387
3.744576499999999,3366,386
3.7455999,3367,385
3.7466212,3368,385
3.7476056,3369,386
3.7486406,3370,386
3.7496641000000004,3371,386
3.750675599999999,3372,387
3.7525690999999988,3373,388
3.7535825999999997,3374,388
3.7546036999999988,3375,386
3.755617299999999,3376,388
3.7566410999999995,3377,388
3.7577157999999997,3378,387
3.7586803,3379,387
3.760568899999999,3380,388
3.7615815,3381,389
3.7626060999999993,3382,388
3.763608999999999,3383,387
3.7646404999999987,3384,388
3.7656636999999993,3385,388
3.766674199999999,3386,387
3.7685689,3387,388
3.7695816000000004,3388,387
3.7706231,3389,388
3.7716507999999997,3390,388
3.7726568,3391,389
3.7736859000000003,3392,388
3.7746993999999994,3393,389
3.7765778,3394,388
3.777591299999999,3395,386
3.778614599999999,3396,386
3.7796173999999993,3397,387
3.7806409,3398,388
3.7816642,3399,388
3.7826880000000003,3400,387
3.784605299999999,3401,390
3.7855925999999993,3402,387
3.7866153999999987,3403,388
3.787639799999999,3404,388
3.788651399999999,3405,388
3.789676199999999,3406,388
3.7906882999999993,3407,388
3.7925815000000007,3408,389
3.7935826000000006,3409,387
3.794605699999998,3410,388
3.7956076000000003,3411,389
3.7966406,3412,387
3.7977331999999997,3413,387
3.7987119999999983,3414,388
3.800578399999999,3415,388
3.8015909999999984,3416,388
3.8026151000000006,3417,386
3.8036408999999978,3418,386
3.8046536999999994,3419,386
3.8056741999999986,3420,388
3.8066934000000003,3421,386
3.8085705999999995,3422,386
3.809596499999998,3423,387
3.810647499999998,3424,386
3.8116826999999986,3425,386
3.8126885,3426,387
3.8136814,3427,389
3.814721800000001,3428,388
3.816589999999998,3429,389
3.8176123000000004,3430,388
3.8186213,3431,388
3.819654700000001,3432,386
3.8206689999999988,3433,388
3.8216769,3434,385
3.822704999999999,3435,385
3.8246506999999994,3436,386
3.825615199999998,3437,386
3.8266415999999985,3438,387
3.8276204000000007,3439,388
3.8286818999999994,3440,386
3.829803599999998,3441,387
3.8307097,3442,387
3.8326050999999985,3443,387
3.8336357999999997,3444,386
3.8346181,3445,388
3.8356424999999987,3446,387
3.836686199999999,3447,386
3.8378017,3448,388
3.838785399999999,3449,388
3.8405914999999986,3450,386
3.8416020999999994,3451,386
3.8426150999999997,3452,386
3.8436178000000005,3453,386
3.8446648000000003,3454,387
3.845679999999998,3455,388
3.847559799999999,3456,387
3.848582999999998,3457,390
3.849609000000001,3458,388
3.850969799999998,3459,386
3.8518553000000004,3460,387
3.8526944999999984,3461,388
3.853698399999999,3462,386
3.855575599999998,3463,388
3.856599899999999,3464,388
3.857670800000001,3465,387
3.8587579000000005,3466,388
3.859701600000001,3467,388
3.860926199999998,3468,388
3.8617941999999985,3469,388
3.8635668999999986,3470,386
3.864721199999998,3471,388
3.865663399999999,3472,386
3.8666844000000005,3473,388
3.867656799999999,3474,389
3.868701699999999,3475,388
3.8697145000000006,3476,387
3.8715632999999983,3477,388
3.8725860999999995,3478,388
3.8736101000000005,3479,387
3.8746387999999996,3480,387
3.8756287,3481,387
3.876691600000001,3482,387
3.8778748000000007,3483,388
3.8795633999999986,3484,387
3.8805718999999996,3485,388
3.881598099999998,3486,388
3.8826383,3487,388
3.8836893000000003,3488,387
3.8846682,3489,388
3.885688299999998,3490,386
3.8875589999999995,3491,387
3.8885869,3492,388
3.8896157000000002,3493,387
3.890684399999998,3494,389
3.8916888000000007,3495,388
3.892713699999998,3496,388
3.8936802999999998,3497,388
3.895551900000001,3498,386
3.8965749999999986,3499,388
3.8976305999999994,3500,386
3.8987908000000004,3501,388
3.8997098,3502,388
3.900756900000001,3503,388
3.901710099999999,3504,388
3.9035665999999978,3505,388
3.9046865000000004,3506,387
3.9056584,3507,388
3.9066460999999997,3508,385
3.9077439,3509,386
3.9086663,3510,388
3.909689,3511,387
3.911552399999998,3512,385
3.9125866999999985,3513,386
3.9136121999999993,3514,387
3.914725999999998,3515,387
3.915759900000001,3516,388
3.9166734000000005,3517,388
3.9180484,3518,386
3.9195846000000003,3519,389
3.9206225000000003,3520,388
3.9216431000000007,3521,388
3.9226473000000013,3522,387
3.923713799999998,3523,388
3.9246872999999987,3524,387
3.9257035999999985,3525,386
3.9275680999999985,3526,386
3.9285984999999997,3527,387
3.929654599999999,3528,388
3.9306376999999983,3529,387
3.9317132999999984,3530,387
3.9326912999999983,3531,389
3.933695099999998,3532,389
3.935559900000001,3533,389
3.9365859999999984,3534,388
3.9375947999999994,3535,387
3.9386387999999997,3536,387
3.9396154999999986,3537,388
3.9406637999999994,3538,388
3.941683600000001,3539,388
3.943549000000001,3540,386
3.9446854999999985,3541,386
3.9456184999999984,3542,388
3.946638,3543,387
3.9476547999999987,3544,386
3.9486634999999985,3545,386
3.949684099999999,3546,386
3.9515478,3547,388
3.9525988000000005,3548,388
3.9536137999999994,3549,387
3.954619300000001,3550,388
3.9556176,3551,386
3.9566680000000005,3552,388
3.957756700000001,3553,387
3.959583500000001,3554,388
3.960618499999999,3555,386
3.9616228000000007,3556,388
3.9626300000000008,3557,387
3.963650099999999,3558,386
3.964665,3559,388
3.965674100000001,3560,387
3.9675632000000007,3561,386
3.968590800000001,3562,387
3.9696137,3563,388
3.9706176999999983,3564,386
3.971673799999998,3565,388
3.972690400000001,3566,388
3.9736911,3567,386
3.9755629,3568,387
3.9765933999999987,3569,387
3.9776129000000005,3570,388
3.9786186999999984,3571,386
3.979640700000001,3572,387
3.9806825000000003,3573,387
3.981684699999999,3574,386
3.983608699999998,3575,388
3.984652099999998,3576,388
3.9856583000000008,3577,388
3.9866421999999986,3578,387
3.9886701,3579,387
3.9888198999999993,3580,388
3.989691699999998,3581,388
3.9915877,3582,386
3.992593199999998,3583,387
3.993614000000001,3584,388
3.9946167999999993,3585,389
3.995657699999999,3586,388
3.9966773999999994,3587,388
3.9976857999999993,3588,387
3.999579999999998,3589,388
4.0005801000000005,3590,388
4.001621199999999,3591,389
4.002639899999998,3592,389
4.003628299999999,3593,388
4.004663699999998,3594,388
4.005690699999999,3595,389
4.007591999999999,3596,388
4.008598199999998,3597,390
4.0096144,3598,389
4.010632399999999,3599,389
4.0117668,3600,388
4.012684,3601,387
4.0137015,3602,388
4.015578699999999,3603,389
4.016589400000001,3604,389
4.017610999999999,3605,387
4.018630299999998,3606,388
4.0196194,3607,388
4.0206616,3608,388
4.021701799999999,3609,388
4.0235992,3610,388
4.0246271,3611,388
4.0256793,3612,387
4.026633699999998,3613,389
4.0276432,3614,388
4.028663999999999,3615,389
4.029692600000001,3616,389
4.031569399999999,3617,389
4.032582999999999,3618,388
4.033610199999998,3619,389
4.034629299999999,3620,389
4.0356199,3621,388
4.036664999999999,3622,388
4.037724999999998,3623,390
4.039599899999999,3624,389
4.040597399999999,3625,387
4.0416159,3626,389
4.0426404,3627,387
4.043650599999999,3628,389
4.044672200000001,3629,388
4.0456933,3630,388
4.0475694,3631,387
4.048592199999998,3632,388
4.049620300000001,3633,389
4.050645599999999,3634,388
4.051672,3635,388
4.052733400000001,3636,388
4.053707599999999,3637,388
4.055585499999999,3638,389
4.056594799999999,3639,387
4.057612899999999,3640,389
4.058630600000001,3641,389
4.059655599999999,3642,389
4.060663099999999,3643,387
4.061703299999998,3644,388
4.0635781999999985,3645,389
4.064624800000001,3646,389
4.065656999999998,3647,389
4.066644099999998,3648,390
4.0676399,3649,388
4.068713899999999,3650,388
4.069696699999998,3651,388
4.071572,3652,388
4.072596900000001,3653,388
4.0736115999999996,3654,388
4.074630199999998,3655,388
4.0756537,3656,388
4.076660999999998,3657,388
4.077703499999998,3658,388
4.079622799999999,3659,388
4.0806155,3660,387
4.081623499999999,3661,388
4.0826408,3662,390
4.083640299999999,3663,388
4.0856423,3664,388
4.0865604,3665,389
4.0875956,3666,387
4.0886332,3667,388
4.089639699999999,3668,389
4.0906538999999995,3669,387
4.091805399999998,3670,388
4.092720100000001,3671,388
4.0945776999999985,3672,389
4.0955899,3673,388
4.096610299999998,3674,389
4.0976265000000005,3675,390
4.098630400000001,3676,389
4.099631299999999,3677,388
4.1006711,3678,390
4.102551500000001,3679,388
4.103571599999999,3680,389
4.104592499999999,3681,390
4.105690899999999,3682,388
4.106633800000001,3683,389
4.107655699999999,3684,388
4.108676199999998,3685,387
4.110559599999998,3686,387
4.1115782,3687,387
4.1126036,3688,387
4.1136292999999995,3689,388
4.114636900000001,3690,388
4.115632599999998,3691,388
4.116682900000001,3692,387
4.118620700000001,3693,388
4.119595399999998,3694,388
4.1206116,3695,389
4.121625999999999,3696,387
4.122632499999998,3697,388
4.1236554000000005,3698,388
4.124674899999999,3699,388
4.126559499999999,3700,390
4.1275781999999985,3701,389
4.1286013,3702,389
4.129622600000001,3703,388
4.130630400000001,3704,389
4.131698,3705,388
4.132763699999998,3706,387
4.134570499999999,3707,387
4.135581599999998,3708,388
4.1366017,3709,389
4.137623999999999,3710,388
4.138631499999999,3711,389
4.139654199999999,3712,388
4.140673400000001,3713,389
4.1425573,3714,389
4.143587,3715,389
4.144599599999999,3716,387
4.145753799999998,3717,388
4.1466475,3718,389
4.147687600000001,3719,388
4.148685999999998,3720,388
4.150552900000001,3721,389
4.151588799999999,3722,390
4.1525946000000005,3723,389
4.153618699999999,3724,388
4.154638500000001,3725,389
4.1556682999999985,3726,389
4.156686699999998,3727,386
4.158594699999998,3728,388
4.159607300000001,3729,386
4.1605995,3730,387
4.161618699999998,3731,386
4.1626398999999985,3732,388
4.163660499999999,3733,387
4.164694399999998,3734,387
4.1665603,3735,389
4.167591399999999,3736,388
4.168599399999998,3737,388
4.169620299999998,3738,389
4.170638399999998,3739,386
4.171747100000001,3740,387
4.172733600000001,3741,388
4.17455,3742,387
4.1755982,3743,387
4.176608299999998,3744,388
4.177627300000001,3745,386
4.178649199999999,3746,386
4.179665,3747,387
4.180688100000001,3748,388
4.1825571,3749,387
4.1836839999999995,3750,388
4.184593899999999,3751,388
4.185700499999999,3752,388
4.186647699999998,3753,388
4.187665199999998,3754,388
4.188678899999999,3755,386
4.190549399999998,3756,388
4.191598199999998,3757,388
4.192619499999999,3758,389
4.1936472999999985,3759,388
4.194656899999998,3760,388
4.1957509,3761,389
4.196690799999999,3762,388
4.198595099999999,3763,390
4.1996338999999985,3764,390
4.200631999999999,3765,388
4.201636099999998,3766,389
4.202651100000001,3767,389
4.2036762,3768,388
4.204679800000001,3769,388
4.2065482,3770,389
4.207598300000001,3771,388
4.208624,3772,388
4.2096284,3773,387
4.210656400000001,3774,386
4.211701399999999,3775,389
4.2127669999999995,3776,386
4.214550299999999,3777,387
4.215598499999999,3778,387
4.2166177000000005,3779,389
4.2176273,3780,387
4.2186488,3781,389
4.219674000000001,3782,388
4.220680299999998,3783,386
4.222561599999999,3784,388
4.2236127,3785,387
4.224618100000001,3786,387
4.2256812,3787,388
4.226702899999999,3788,387
4.2276783999999985,3789,388
4.2286888000000005,3790,386
4.2305575,3791,386
4.231589199999998,3792,388
4.232607899999998,3793,387
4.2336177,3794,388
4.234644499999998,3795,388
4.235687299999999,3796,388
4.236677499999999,3797,387
4.238586399999999,3798,386
4.239635,3799,388
4.240641700000001,3800,386
4.241645999999999,3801,387
4.242664699999999,3802,388
4.243640899999999,3803,388
4.244738999999999,3804,386
4.246585199999998,3805,388
4.2475904,3806,388
4.248608000000001,3807,388
4.249628699999999,3808,388
4.2506558000000005,3809,388
4.251671599999998,3810,389
4.2527413,3811,388
4.2545869,3812,388
4.2555969000000005,3813,387
4.256659499999998,3814,388
4.257662199999999,3815,388
4.2586589,3816,388
4.2597047,3817,386
4.2606967000000004,3818,389
4.262571399999999,3819,388
4.2635872,3820,389
4.264606499999999,3821,386
4.265729,3822,388
4.266652099999998,3823,388
4.267693600000001,3824,388
4.2687162,3825,389
4.270586699999999,3826,387
4.271648500000001,3827,387
4.2726167,3828,388
4.2736348,3829,388
4.2746435,3830,387
4.275675700000001,3831,387
4.276697500000001,3832,388
4.278589700000001,3833,388
4.279641999999999,3834,386
4.280636399999999,3835,387
4.281631699999998,3836,389
4.282655599999998,3837,388
4.283680699999998,3838,388
4.2846948000000005,3839,388
4.286568800000001,3840,388
4.2876589,3841,386
4.288626999999998,3842,388
4.289646300000001,3843,386
4.290651699999998,3844,386
4.291672299999998,3845,388
4.292753600000001,3846,386
4.294582999999999,3847,387
4.2956040999999985,3848,388
4.296616399999998,3849,388
4.297640099999999,3850,388
4.298661299999999,3851,388
4.299670299999999,3852,386
4.300686200000001,3853,386
4.302577499999998,3854,388
4.303671900000001,3855,388
4.3046319,3856,388
4.305775999999998,3857,386
4.306720800000001,3858,388
4.3076583,3859,388
4.3087070999999995,3860,388
4.310587999999999,3861,388
4.311605499999999,3862,389
4.312615000000001,3863,389
4.313630400000001,3864,388
4.3146512,3865,387
4.315678699999999,3866,386
4.3166957,3867,388
4.3185675,3868,388
4.319690399999999,3869,387
4.3206330999999984,3870,389
4.3216477,3871,388
4.3226707,3872,388
4.3236718,3873,388
4.3255507999999985,3874,388
4.326567399999998,3875,388
4.3276091,3876,386
4.3286187,3877,387
4.329637699999999,3878,387
4.330658799999998,3879,389
4.331665000000001,3880,389
4.333583699999998,3881,388
4.334568999999998,3882,388
4.3356937,3883,387
4.336753899999998,3884,388
4.337679399999999,3885,388
4.338702299999998,3886,388
4.339677699999999,3887,388
4.3415599,3888,388
4.342577800000001,3889,388
4.3435998,3890,388
4.3446189,3891,389
4.345709599999999,3892,387
4.3466871000000005,3893,386
4.347688999999999,3894,388
4.349552599999999,3895,386
4.3505684,3896,386
4.351656800000001,3897,387
4.352636699999998,3898,388
4.3536401,3899,387
4.3546625,3900,388
4.355683799999998,3901,389
4.357557199999999,3902,388
4.358569599999999,3903,388
4.3596734999999995,3904,386
4.3606342,3905,387
4.361643300000001,3906,387
4.362663000000001,3907,386
4.363685699999998,3908,386
4.365548499999999,3909,386
4.3665959,3910,388
4.367610499999998,3911,389
4.3686285,3912,389
4.3696579,3913,387
4.370652400000001,3914,388
4.371682100000001,3915,388
4.373566099999998,3916,388
4.3745712999999995,3917,388
4.3755925,3918,388
4.376633999999999,3919,389
4.378581499999999,3920,388
4.3787299,3921,389
4.379674299999998,3922,386
4.381563499999999,3923,387
4.382596599999999,3924,389
4.383601899999999,3925,387
4.3846183,3926,386
4.3856599,3927,388
4.386693900000001,3928,387
4.387650600000001,3929,387
4.3895573,3930,388
4.390583199999998,3931,388
4.3915924,3932,388
4.3926345,3933,386
4.3936503999999985,3934,388
4.394653299999998,3935,387
4.395674700000001,3936,386
4.397565400000001,3937,386
4.3985956,3938,388
4.399703599999999,3939,388
4.400647499999998,3940,388
4.401657099999998,3941,386
4.402663799999999,3942,387
4.403662199999999,3943,387
4.405548799999998,3944,388
4.406597299999998,3945,388
4.407601100000001,3946,388
4.4086201,3947,388
4.409640199999998,3948,388
4.4106676,3949,387
4.411685899999998,3950,386
4.413565200000001,3951,389
4.414584399999999,3952,387
4.415592499999999,3953,387
4.4166335,3954,389
4.417655199999999,3955,388
4.418662399999999,3956,386
4.419663700000001,3957,390
4.421548399999999,3958,389
4.422599099999999,3959,387
4.423603199999999,3960,388
4.4246199,3961,390
4.425639999999998,3962,389
4.426743999999999,3963,389
4.427759399999999,3964,390
4.429560500000001,3965,389
4.4305924999999995,3966,390
4.431612600000001,3967,390
4.432619599999999,3968,390
4.433640699999998,3969,390
4.4346682999999985,3970,389
4.4356835,3971,390
4.437557399999999,3972,388
4.438583000000001,3973,388
4.439696699999999,3974,389
4.440625600000001,3975,388
4.441639200000001,3976,388
4.442683200000001,3977,388
4.443734799999998,3978,389
4.445558800000001,3979,388
4.446584599999998,3980,388
4.447613099999998,3981,389
4.448619099999998,3982,389
4.4496398,3983,389
4.450679000000001,3984,388
4.4516831,3985,387
4.453587299999999,3986,387
4.454588000000001,3987,388
4.455611300000001,3988,388
4.456620600000001,3989,388
4.457639799999999,3990,390
4.458680099999999,3991,388
4.459687800000001,3992,388
4.461548499999999,3993,386
4.462598499999999,3994,387
4.4636146,3995,388
4.464618299999998,3996,387
4.465640799999999,3997,388
4.4667353,3998,388
4.467681800000001,3999,386
