2.114562988281250000e+00,1.526794433593750000e+00,1.145019531250000000e+00,1.619567871093750000e+00,1.148986816406250000e+00
2.121887207031250000e+00,1.793518066406250000e+00,1.372985839843750000e+00,1.623535156250000000e+00,1.348571777343750000e+00
2.127685546875000000e+00,1.939697265625000000e+00,1.567687988281250000e+00,1.624450683593750000e+00,1.490478515625000000e+00
2.134094238281250000e+00,2.016906738281250000e+00,1.724243164062500000e+00,1.608886718750000000e+00,1.581115722656250000e+00
2.141418457031250000e+00,2.062072753906250000e+00,1.838378906250000000e+00,1.618957519531250000e+00,1.645202636718750000e+00
2.146301269531250000e+00,2.089538574218750000e+00,1.923828125000000000e+00,1.607971191406250000e+00,1.668701171875000000e+00
2.153015136718750000e+00,2.101745605468750000e+00,1.984558105468750000e+00,1.623535156250000000e+00,1.682434082031250000e+00
2.160034179687500000e+00,2.116699218750000000e+00,2.026977539062500000e+00,1.623535156250000000e+00,1.688842773437500000e+00
2.167053222656250000e+00,2.128295898437500000e+00,2.059936523437500000e+00,1.624145507812500000e+00,1.694641113281250000e+00
2.173156738281250000e+00,2.135009765625000000e+00,2.082824707031250000e+00,1.615600585937500000e+00,1.717529296875000000e+00
2.175903320312500000e+00,2.141113281250000000e+00,2.103576660156250000e+00,1.609191894531250000e+00,1.716613769531250000e+00
2.180480957031250000e+00,2.146301269531250000e+00,2.115783691406250000e+00,1.623535156250000000e+00,1.711425781250000000e+00
2.184448242187500000e+00,2.150878906250000000e+00,2.126159667968750000e+00,1.622924804687500000e+00,1.708374023437500000e+00
2.186889648437500000e+00,2.151794433593750000e+00,2.134399414062500000e+00,1.625061035156250000e+00,1.706542968750000000e+00
2.189331054687500000e+00,2.154541015625000000e+00,2.141113281250000000e+00,1.616210937500000000e+00,1.725769042968750000e+00
2.192382812500000000e+00,2.159423828125000000e+00,2.144470214843750000e+00,1.607360839843750000e+00,1.722412109375000000e+00
2.189941406250000000e+00,2.159118652343750000e+00,2.151184082031250000e+00,1.623229980468750000e+00,1.712951660156250000e+00
2.189941406250000000e+00,2.159423828125000000e+00,2.149963378906250000e+00,1.622009277343750000e+00,1.712951660156250000e+00
2.187194824218750000e+00,2.156982421875000000e+00,2.152404785156250000e+00,1.622619628906250000e+00,1.710815429687500000e+00
2.186279296875000000e+00,2.154846191406250000e+00,2.153625488281250000e+00,1.614379882812500000e+00,1.730651855468750000e+00
2.182312011718750000e+00,2.154846191406250000e+00,2.153625488281250000e+00,1.618652343750000000e+00,1.726074218750000000e+00
2.175903320312500000e+00,2.149963378906250000e+00,2.152099609375000000e+00,1.622619628906250000e+00,1.716918945312500000e+00
2.172241210937500000e+00,2.146301269531250000e+00,2.148132324218750000e+00,1.623229980468750000e+00,1.714172363281250000e+00
2.165832519531250000e+00,2.141418457031250000e+00,2.145080566406250000e+00,1.625366210937500000e+00,1.709594726562500000e+00
2.161560058593750000e+00,2.136535644531250000e+00,2.142333984375000000e+00,1.613159179687500000e+00,1.730041503906250000e+00
2.153320312500000000e+00,2.129516601562500000e+00,2.136840820312500000e+00,1.616821289062500000e+00,1.723327636718750000e+00
2.148742675781250000e+00,2.124023437500000000e+00,2.131652832031250000e+00,1.623229980468750000e+00,1.715698242187500000e+00
2.142028808593750000e+00,2.118225097656250000e+00,2.126464843750000000e+00,1.623229980468750000e+00,1.712036132812500000e+00
2.134094238281250000e+00,2.111816406250000000e+00,2.120361328125000000e+00,1.625671386718750000e+00,1.708679199218750000e+00
2.127685546875000000e+00,2.105102539062500000e+00,2.113647460937500000e+00,1.612243652343750000e+00,1.728210449218750000e+00
2.118225097656250000e+00,2.099304199218750000e+00,2.109069824218750000e+00,1.617126464843750000e+00,1.723632812500000000e+00
2.114562988281250000e+00,2.091979980468750000e+00,2.102661132812500000e+00,1.624145507812500000e+00,1.714782714843750000e+00
2.108459472656250000e+00,2.087707519531250000e+00,2.096557617187500000e+00,1.622619628906250000e+00,1.712036132812500000e+00
2.104187011718750000e+00,2.082824707031250000e+00,2.090454101562500000e+00,1.624145507812500000e+00,1.707763671875000000e+00
2.099609375000000000e+00,2.076416015625000000e+00,2.086791992187500000e+00,1.614685058593750000e+00,1.728515625000000000e+00
2.095336914062500000e+00,2.072448730468750000e+00,2.080993652343750000e+00,1.618041992187500000e+00,1.723937988281250000e+00
2.091064453125000000e+00,2.067565917968750000e+00,2.076110839843750000e+00,1.623840332031250000e+00,1.716613769531250000e+00
2.088623046875000000e+00,2.062988281250000000e+00,2.072753906250000000e+00,1.623840332031250000e+00,1.712951660156250000e+00
