Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,296,70,0,0,0,145.75516251182972,30,11.326711893081665,30,4.858505417060991
1,354,63,58,-7,58.42088667591412,145.75516251182972,30,11.326711893081665,30,4.858505417060991
2,319,78,-35,15,38.07886552931954,145.75516251182972,30,11.326711893081665,30,4.858505417060991
3,305,82,-14,4,14.560219778561036,145.75516251182972,30,11.326711893081665,30,4.858505417060991
4,356,74,51,-8,51.62363799656123,145.75516251182972,30,11.326711893081665,30,4.858505417060991
5,316,73,-40,-1,40.01249804748511,145.75516251182972,30,11.326711893081665,30,4.858505417060991
6,304,68,-12,-5,13.0,145.75516251182972,30,11.326711893081665,30,4.858505417060991
7,358,70,54,2,54.037024344425184,145.75516251182972,30,11.326711893081665,30,4.858505417060991
8,305,86,-53,16,55.362442142665635,145.75516251182972,30,11.326711893081665,30,4.858505417060991
9,316,79,11,-7,13.038404810405298,145.75516251182972,30,11.326711893081665,30,4.858505417060991
10,357,65,41,-14,43.32435804486894,145.75516251182972,30,11.326711893081665,30,4.858505417060991
11,304,72,-53,7,53.46026561849464,145.75516251182972,30,11.326711893081665,30,4.858505417060991
12,318,71,14,-1,14.035668847618199,145.75516251182972,30,11.326711893081665,30,4.858505417060991
13,355,79,37,8,37.8549864614954,145.75516251182972,30,11.326711893081665,30,4.858505417060991
14,298,87,-57,8,57.55866572463264,145.75516251182972,30,11.326711893081665,30,4.858505417060991
15,325,67,27,-20,33.60059523282288,145.75516251182972,30,11.326711893081665,30,4.858505417060991
16,353,64,28,-3,28.160255680657446,145.75516251182972,30,11.326711893081665,30,4.858505417060991
17,295,77,-58,13,59.43904440685432,145.75516251182972,30,11.326711893081665,30,4.858505417060991
18,335,76,40,-1,40.01249804748511,145.75516251182972,30,11.326711893081665,30,4.858505417060991
19,344,84,9,8,12.041594578792296,145.75516251182972,30,11.326711893081665,30,4.858505417060991
20,295,77,-49,-7,49.49747468305833,145.75516251182972,30,11.326711893081665,30,4.858505417060991
21,337,62,42,-15,44.598206241955516,145.75516251182972,30,11.326711893081665,30,4.858505417060991
22,342,71,5,9,10.295630140987,145.75516251182972,30,11.326711893081665,30,4.858505417060991
23,293,81,-49,10,50.00999900019995,145.75516251182972,30,11.326711893081665,30,4.858505417060991
24,349,79,56,-2,56.0357029044876,145.75516251182972,30,11.326711893081665,30,4.858505417060991
25,333,77,-16,-2,16.1245154965971,145.75516251182972,30,11.326711893081665,30,4.858505417060991
26,296,70,-37,-7,37.656340767525464,145.75516251182972,30,11.326711893081665,30,4.858505417060991
27,348,65,52,-5,52.23983154643591,145.75516251182972,30,11.326711893081665,30,4.858505417060991
28,326,80,-22,15,26.627053911388696,145.75516251182972,30,11.326711893081665,30,4.858505417060991
29,300,84,-26,4,26.30589287593181,145.75516251182972,30,11.326711893081665,30,4.858505417060991
30,355,70,55,-14,56.753854494650845,145.75516251182972,30,11.326711893081665,30,4.858505417060991
31,320,71,-35,1,35.014282800023196,145.75516251182972,30,11.326711893081665,30,4.858505417060991
