3.022155761718750000e+00,1.441345214843750000e+00,1.460266113281250000e+00,1.688537597656250000e+00
3.020629882812500000e+00,1.440124511718750000e+00,1.461791992187500000e+00,1.698913574218750000e+00
3.020324707031250000e+00,1.436157226562500000e+00,1.464843750000000000e+00,1.687927246093750000e+00
3.020019531250000000e+00,1.435852050781250000e+00,1.472778320312500000e+00,1.689453125000000000e+00
3.020629882812500000e+00,1.434936523437500000e+00,1.472778320312500000e+00,1.688537597656250000e+00
3.019714355468750000e+00,1.436462402343750000e+00,1.494445800781250000e+00,1.688232421875000000e+00
3.020629882812500000e+00,1.436157226562500000e+00,1.477661132812500000e+00,1.688537597656250000e+00
3.021545410156250000e+00,1.440429687500000000e+00,1.483154296875000000e+00,1.688537597656250000e+00
3.021240234375000000e+00,1.445007324218750000e+00,1.487121582031250000e+00,1.690979003906250000e+00
3.020935058593750000e+00,1.445007324218750000e+00,1.486206054687500000e+00,1.687622070312500000e+00
3.020019531250000000e+00,1.452026367187500000e+00,1.484985351562500000e+00,1.689147949218750000e+00
3.020019531250000000e+00,1.456298828125000000e+00,1.487121582031250000e+00,1.687622070312500000e+00
3.019714355468750000e+00,1.458129882812500000e+00,1.480407714843750000e+00,1.688842773437500000e+00
3.018798828125000000e+00,1.463623046875000000e+00,1.483154296875000000e+00,1.689453125000000000e+00
3.018798828125000000e+00,1.466979980468750000e+00,1.479492187500000000e+00,1.689147949218750000e+00
3.019714355468750000e+00,1.466369628906250000e+00,1.488342285156250000e+00,1.687927246093750000e+00
3.018798828125000000e+00,1.468505859375000000e+00,1.472167968750000000e+00,1.688537597656250000e+00
3.020019531250000000e+00,1.467285156250000000e+00,1.467590332031250000e+00,1.687927246093750000e+00
3.017578125000000000e+00,1.467285156250000000e+00,1.466674804687500000e+00,1.690979003906250000e+00
3.019409179687500000e+00,1.463012695312500000e+00,1.459655761718750000e+00,1.688537597656250000e+00
3.019104003906250000e+00,1.463012695312500000e+00,1.456909179687500000e+00,1.687316894531250000e+00
3.019714355468750000e+00,1.457214355468750000e+00,1.456909179687500000e+00,1.689453125000000000e+00
3.020324707031250000e+00,1.445617675781250000e+00,1.452941894531250000e+00,1.688537597656250000e+00
3.020935058593750000e+00,1.451721191406250000e+00,1.455688476562500000e+00,1.690979003906250000e+00
3.019714355468750000e+00,1.445617675781250000e+00,1.456298828125000000e+00,1.688537597656250000e+00
3.018798828125000000e+00,1.440429687500000000e+00,1.474609375000000000e+00,1.688537597656250000e+00
3.019714355468750000e+00,1.439819335937500000e+00,1.460571289062500000e+00,1.689147949218750000e+00
3.018798828125000000e+00,1.437072753906250000e+00,1.464233398437500000e+00,1.687622070312500000e+00
3.018493652343750000e+00,1.435241699218750000e+00,1.473083496093750000e+00,1.688842773437500000e+00
3.020629882812500000e+00,1.435546875000000000e+00,1.472473144531250000e+00,1.687927246093750000e+00
3.016967773437500000e+00,1.436767578125000000e+00,1.483154296875000000e+00,1.688537597656250000e+00
3.018493652343750000e+00,1.436157226562500000e+00,1.478881835937500000e+00,1.689758300781250000e+00
3.016052246093750000e+00,1.440429687500000000e+00,1.484680175781250000e+00,1.687927246093750000e+00
3.018493652343750000e+00,1.444702148437500000e+00,1.486511230468750000e+00,1.690368652343750000e+00
3.016967773437500000e+00,1.445922851562500000e+00,1.485900878906250000e+00,1.687927246093750000e+00
3.016052246093750000e+00,1.452026367187500000e+00,1.503295898437500000e+00,1.687622070312500000e+00
3.016967773437500000e+00,1.456909179687500000e+00,1.486816406250000000e+00,1.689147949218750000e+00
3.016662597656250000e+00,1.457824707031250000e+00,1.482849121093750000e+00,1.689147949218750000e+00
3.016357421875000000e+00,1.463012695312500000e+00,1.482849121093750000e+00,1.690063476562500000e+00
