2.770996093750000000e+00,1.790771484375000000e+00,1.179809570312500000e+00,1.614990234375000000e+00,1.131896972656250000e+00
2.770996093750000000e+00,2.227172851562500000e+00,1.545104980468750000e+00,1.621398925781250000e+00,1.343994140625000000e+00
2.772521972656250000e+00,2.461547851562500000e+00,1.858825683593750000e+00,1.613464355468750000e+00,1.476745605468750000e+00
2.773132324218750000e+00,2.585144042968750000e+00,2.107543945312500000e+00,1.614685058593750000e+00,1.558837890625000000e+00
2.774658203125000000e+00,2.650146484375000000e+00,2.264099121093750000e+00,1.613769531250000000e+00,1.611022949218750000e+00
2.777709960937500000e+00,2.676696777343750000e+00,2.422485351562500000e+00,1.613769531250000000e+00,1.642150878906250000e+00
2.778015136718750000e+00,2.701110839843750000e+00,2.513122558593750000e+00,1.614379882812500000e+00,1.660766601562500000e+00
2.777099609375000000e+00,2.713623046875000000e+00,2.575683593750000000e+00,1.628723144531250000e+00,1.676330566406250000e+00
2.778015136718750000e+00,2.721862792968750000e+00,2.618713378906250000e+00,1.613769531250000000e+00,1.677856445312500000e+00
2.778930664062500000e+00,2.723083496093750000e+00,2.648925781250000000e+00,1.613464355468750000e+00,1.687622070312500000e+00
2.779541015625000000e+00,2.724304199218750000e+00,2.667846679687500000e+00,1.613769531250000000e+00,1.691589355468750000e+00
2.776794433593750000e+00,2.726440429687500000e+00,2.678527832031250000e+00,1.614379882812500000e+00,1.693115234375000000e+00
2.778015136718750000e+00,2.728576660156250000e+00,2.688903808593750000e+00,1.613769531250000000e+00,1.695861816406250000e+00
2.776184082031250000e+00,2.726745605468750000e+00,2.695007324218750000e+00,1.614685058593750000e+00,1.708984375000000000e+00
2.773437500000000000e+00,2.724304199218750000e+00,2.696838378906250000e+00,1.615600585937500000e+00,1.686706542968750000e+00
2.770690917968750000e+00,2.722473144531250000e+00,2.698364257812500000e+00,1.617736816406250000e+00,1.682739257812500000e+00
2.766723632812500000e+00,2.717590332031250000e+00,2.698364257812500000e+00,1.604309082031250000e+00,1.709899902343750000e+00
2.765502929687500000e+00,2.718811035156250000e+00,2.699279785156250000e+00,1.629028320312500000e+00,1.706542968750000000e+00
2.762145996093750000e+00,2.716369628906250000e+00,2.697753906250000000e+00,1.614990234375000000e+00,1.696777343750000000e+00
2.758483886718750000e+00,2.712707519531250000e+00,2.695922851562500000e+00,1.614685058593750000e+00,1.699829101562500000e+00
2.755126953125000000e+00,2.709045410156250000e+00,2.694702148437500000e+00,1.614990234375000000e+00,1.699829101562500000e+00
2.753295898437500000e+00,2.707214355468750000e+00,2.692871093750000000e+00,1.614074707031250000e+00,1.699523925781250000e+00
2.752075195312500000e+00,2.702941894531250000e+00,2.690124511718750000e+00,1.614074707031250000e+00,1.685791015625000000e+00
2.747497558593750000e+00,2.701110839843750000e+00,2.687072753906250000e+00,1.614379882812500000e+00,1.706237792968750000e+00
2.744750976562500000e+00,2.697753906250000000e+00,2.683715820312500000e+00,1.614074707031250000e+00,1.682739257812500000e+00
2.740173339843750000e+00,2.693481445312500000e+00,2.682800292968750000e+00,1.618347167968750000e+00,1.683349609375000000e+00
2.741699218750000000e+00,2.694702148437500000e+00,2.679748535156250000e+00,1.605834960937500000e+00,1.709289550781250000e+00
2.737731933593750000e+00,2.692260742187500000e+00,2.677307128906250000e+00,1.629943847656250000e+00,1.706848144531250000e+00
2.735595703125000000e+00,2.690734863281250000e+00,2.675781250000000000e+00,1.614074707031250000e+00,1.699523925781250000e+00
2.738342285156250000e+00,2.689514160156250000e+00,2.674560546875000000e+00,1.614990234375000000e+00,1.701965332031250000e+00
2.736206054687500000e+00,2.688903808593750000e+00,2.673645019531250000e+00,1.608581542968750000e+00,1.702270507812500000e+00
2.734375000000000000e+00,2.687072753906250000e+00,2.672424316406250000e+00,1.614685058593750000e+00,1.687927246093750000e+00
2.735290527343750000e+00,2.685241699218750000e+00,2.671813964843750000e+00,1.614379882812500000e+00,1.691589355468750000e+00
