2.349853515625000000e-02,1.285705566406250000e+00,1.286621093750000000e+00,1.582946777343750000e+00,1.457824707031250000e+00
6.634521484375000000e-01,1.286315917968750000e+00,1.283264160156250000e+00,1.582336425781250000e+00,1.457214355468750000e+00
9.982299804687500000e-01,1.286621093750000000e+00,1.286010742187500000e+00,1.584472656250000000e+00,1.458740234375000000e+00
1.175842285156250000e+00,1.283874511718750000e+00,1.291198730468750000e+00,1.587829589843750000e+00,1.457519531250000000e+00
1.267700195312500000e+00,1.283569335937500000e+00,1.290893554687500000e+00,1.583557128906250000e+00,1.457824707031250000e+00
1.316833496093750000e+00,1.284179687500000000e+00,1.291198730468750000e+00,1.583862304687500000e+00,1.458740234375000000e+00
1.341857910156250000e+00,1.281738281250000000e+00,1.298522949218750000e+00,1.584472656250000000e+00,1.458740234375000000e+00
1.354980468750000000e+00,1.282958984375000000e+00,1.298217773437500000e+00,1.583862304687500000e+00,1.458129882812500000e+00
1.362609863281250000e+00,1.282653808593750000e+00,1.298217773437500000e+00,1.582641601562500000e+00,1.456298828125000000e+00
1.366271972656250000e+00,1.283874511718750000e+00,1.304626464843750000e+00,1.583557128906250000e+00,1.458129882812500000e+00
1.369934082031250000e+00,1.283264160156250000e+00,1.304016113281250000e+00,1.584472656250000000e+00,1.458435058593750000e+00
1.369934082031250000e+00,1.283264160156250000e+00,1.304931640625000000e+00,1.583862304687500000e+00,1.458740234375000000e+00
1.369323730468750000e+00,1.286621093750000000e+00,1.307983398437500000e+00,1.583862304687500000e+00,1.465454101562500000e+00
1.372985839843750000e+00,1.287841796875000000e+00,1.309509277343750000e+00,1.584167480468750000e+00,1.457519531250000000e+00
1.372680664062500000e+00,1.286315917968750000e+00,1.308288574218750000e+00,1.584167480468750000e+00,1.457824707031250000e+00
1.372680664062500000e+00,1.292114257812500000e+00,1.311340332031250000e+00,1.583557128906250000e+00,1.458129882812500000e+00
1.372680664062500000e+00,1.292419433593750000e+00,1.312866210937500000e+00,1.583557128906250000e+00,1.463317871093750000e+00
1.372070312500000000e+00,1.293334960937500000e+00,1.313171386718750000e+00,1.584167480468750000e+00,1.457824707031250000e+00
1.372680664062500000e+00,1.298522949218750000e+00,1.312866210937500000e+00,1.583251953125000000e+00,1.459045410156250000e+00
1.373291015625000000e+00,1.298828125000000000e+00,1.313171386718750000e+00,1.583557128906250000e+00,1.457519531250000000e+00
