8.834838867187500000e-01,1.659240722656250000e+00,1.522827148437500000e+00,1.621093750000000000e+00
8.825683593750000000e-01,1.671752929687500000e+00,1.459960937500000000e+00,1.619873046875000000e+00
8.816528320312500000e-01,1.659851074218750000e+00,1.399536132812500000e+00,1.618652343750000000e+00
8.819580078125000000e-01,1.658630371093750000e+00,1.398315429687500000e+00,1.618957519531250000e+00
8.810424804687500000e-01,1.625366210937500000e+00,1.346130371093750000e+00,1.619567871093750000e+00
8.816528320312500000e-01,1.625366210937500000e+00,1.345214843750000000e+00,1.621398925781250000e+00
8.810424804687500000e-01,1.571350097656250000e+00,1.310119628906250000e+00,1.619262695312500000e+00
8.822631835937500000e-01,1.495666503906250000e+00,1.297607421875000000e+00,1.614990234375000000e+00
8.810424804687500000e-01,1.508789062500000000e+00,1.298522949218750000e+00,1.618652343750000000e+00
8.807373046875000000e-01,1.446838378906250000e+00,1.297607421875000000e+00,1.618957519531250000e+00
8.853149414062500000e-01,1.394653320312500000e+00,1.345520019531250000e+00,1.620178222656250000e+00
8.819580078125000000e-01,1.394958496093750000e+00,1.345214843750000000e+00,1.620178222656250000e+00
8.822631835937500000e-01,1.359252929687500000e+00,1.398925781250000000e+00,1.618957519531250000e+00
8.807373046875000000e-01,1.347351074218750000e+00,1.444396972656250000e+00,1.618957519531250000e+00
8.782958984375000000e-01,1.348571777343750000e+00,1.460571289062500000e+00,1.618347167968750000e+00
8.813476562500000000e-01,1.358337402343750000e+00,1.522521972656250000e+00,1.621093750000000000e+00
8.822631835937500000e-01,1.359252929687500000e+00,1.575927734375000000e+00,1.619567871093750000e+00
8.816528320312500000e-01,1.395568847656250000e+00,1.575622558593750000e+00,1.614685058593750000e+00
8.825683593750000000e-01,1.446533203125000000e+00,1.609802246093750000e+00,1.618652343750000000e+00
8.825683593750000000e-01,1.448059082031250000e+00,1.601867675781250000e+00,1.618347167968750000e+00
8.862304687500000000e-01,1.509094238281250000e+00,1.622619628906250000e+00,1.618957519531250000e+00
8.831787109375000000e-01,1.571960449218750000e+00,1.610717773437500000e+00,1.621704101562500000e+00
8.837890625000000000e-01,1.571350097656250000e+00,1.609802246093750000e+00,1.619567871093750000e+00
8.828735351562500000e-01,1.624755859375000000e+00,1.556701660156250000e+00,1.620178222656250000e+00
8.795166015625000000e-01,1.658935546875000000e+00,1.522521972656250000e+00,1.619567871093750000e+00
8.831787109375000000e-01,1.658630371093750000e+00,1.522521972656250000e+00,1.622924804687500000e+00
8.816528320312500000e-01,1.670837402343750000e+00,1.459960937500000000e+00,1.620483398437500000e+00
8.828735351562500000e-01,1.659851074218750000e+00,1.398620605468750000e+00,1.614990234375000000e+00
8.813476562500000000e-01,1.658020019531250000e+00,1.398620605468750000e+00,1.618957519531250000e+00
8.819580078125000000e-01,1.624145507812500000e+00,1.345214843750000000e+00,1.619262695312500000e+00
8.688354492187500000e-01,1.625366210937500000e+00,1.345214843750000000e+00,1.618957519531250000e+00
8.810424804687500000e-01,1.572265625000000000e+00,1.307983398437500000e+00,1.619262695312500000e+00
8.816528320312500000e-01,1.509399414062500000e+00,1.297607421875000000e+00,1.617126464843750000e+00
8.810424804687500000e-01,1.508178710937500000e+00,1.297302246093750000e+00,1.618347167968750000e+00
8.813476562500000000e-01,1.446838378906250000e+00,1.308898925781250000e+00,1.618957519531250000e+00
8.813476562500000000e-01,1.394958496093750000e+00,1.358642578125000000e+00,1.618347167968750000e+00
8.810424804687500000e-01,1.395263671875000000e+00,1.361083984375000000e+00,1.618652343750000000e+00
8.767700195312500000e-01,1.346740722656250000e+00,1.398315429687500000e+00,1.618652343750000000e+00
8.819580078125000000e-01,1.347045898437500000e+00,1.459960937500000000e+00,1.619262695312500000e+00
8.807373046875000000e-01,1.346435546875000000e+00,1.459960937500000000e+00,1.619567871093750000e+00
8.822631835937500000e-01,1.357421875000000000e+00,1.525878906250000000e+00,1.619567871093750000e+00
8.825683593750000000e-01,1.358032226562500000e+00,1.590270996093750000e+00,1.618957519531250000e+00
8.825683593750000000e-01,1.381530761718750000e+00,1.575012207031250000e+00,1.619567871093750000e+00
8.819580078125000000e-01,1.446533203125000000e+00,1.610107421875000000e+00,1.618652343750000000e+00
8.828735351562500000e-01,1.447448730468750000e+00,1.609802246093750000e+00,1.619873046875000000e+00
8.828735351562500000e-01,1.509094238281250000e+00,1.623535156250000000e+00,1.620788574218750000e+00
8.898925781250000000e-01,1.571960449218750000e+00,1.611022949218750000e+00,1.622314453125000000e+00
8.810424804687500000e-01,1.570739746093750000e+00,1.613464355468750000e+00,1.618957519531250000e+00
8.908081054687500000e-01,1.621704101562500000e+00,1.576843261718750000e+00,1.619262695312500000e+00
8.840942382812500000e-01,1.658935546875000000e+00,1.521911621093750000e+00,1.618957519531250000e+00
8.831787109375000000e-01,1.658630371093750000e+00,1.523132324218750000e+00,1.617126464843750000e+00
8.831787109375000000e-01,1.670532226562500000e+00,1.459655761718750000e+00,1.622314453125000000e+00
8.840942382812500000e-01,1.659545898437500000e+00,1.397399902343750000e+00,1.614990234375000000e+00
8.843994140625000000e-01,1.658020019531250000e+00,1.398315429687500000e+00,1.618957519531250000e+00
8.828735351562500000e-01,1.623535156250000000e+00,1.340332031250000000e+00,1.619567871093750000e+00
8.938598632812500000e-01,1.624145507812500000e+00,1.310119628906250000e+00,1.619262695312500000e+00
8.828735351562500000e-01,1.571350097656250000e+00,1.308593750000000000e+00,1.621093750000000000e+00
8.834838867187500000e-01,1.509399414062500000e+00,1.297302246093750000e+00,1.619262695312500000e+00
8.831787109375000000e-01,1.509704589843750000e+00,1.298522949218750000e+00,1.618652343750000000e+00
8.831787109375000000e-01,1.447448730468750000e+00,1.309204101562500000e+00,1.618957519531250000e+00
8.831787109375000000e-01,1.395874023437500000e+00,1.345214843750000000e+00,1.619567871093750000e+00
8.831787109375000000e-01,1.394653320312500000e+00,1.346130371093750000e+00,1.620483398437500000e+00
8.843994140625000000e-01,1.358642578125000000e+00,1.398010253906250000e+00,1.618957519531250000e+00
8.831787109375000000e-01,1.346435546875000000e+00,1.460266113281250000e+00,1.618652343750000000e+00
8.840942382812500000e-01,1.345825195312500000e+00,1.457824707031250000e+00,1.618957519531250000e+00
8.840942382812500000e-01,1.359558105468750000e+00,1.537475585937500000e+00,1.619262695312500000e+00
8.856201171875000000e-01,1.413574218750000000e+00,1.574401855468750000e+00,1.620178222656250000e+00
8.840942382812500000e-01,1.395263671875000000e+00,1.575317382812500000e+00,1.620788574218750000e+00
8.822631835937500000e-01,1.446533203125000000e+00,1.610412597656250000e+00,1.619262695312500000e+00
8.831787109375000000e-01,1.446533203125000000e+00,1.619262695312500000e+00,1.618041992187500000e+00
8.993530273437500000e-01,1.508789062500000000e+00,1.621093750000000000e+00,1.619567871093750000e+00
8.840942382812500000e-01,1.571350097656250000e+00,1.610107421875000000e+00,1.619873046875000000e+00
8.856201171875000000e-01,1.571350097656250000e+00,1.609191894531250000e+00,1.617736816406250000e+00
8.822631835937500000e-01,1.624755859375000000e+00,1.575317382812500000e+00,1.618652343750000000e+00
8.831787109375000000e-01,1.658935546875000000e+00,1.521911621093750000e+00,1.618652343750000000e+00
8.837890625000000000e-01,1.658630371093750000e+00,1.535644531250000000e+00,1.619567871093750000e+00
8.831787109375000000e-01,1.687927246093750000e+00,1.460266113281250000e+00,1.618957519531250000e+00
8.828735351562500000e-01,1.659240722656250000e+00,1.398620605468750000e+00,1.620483398437500000e+00
8.840942382812500000e-01,1.658630371093750000e+00,1.398925781250000000e+00,1.618957519531250000e+00
8.828735351562500000e-01,1.624450683593750000e+00,1.351013183593750000e+00,1.618652343750000000e+00
8.807373046875000000e-01,1.624145507812500000e+00,1.310729980468750000e+00,1.618041992187500000e+00
8.822631835937500000e-01,1.571960449218750000e+00,1.309509277343750000e+00,1.619262695312500000e+00
8.828735351562500000e-01,1.508178710937500000e+00,1.298828125000000000e+00,1.618347167968750000e+00
8.819580078125000000e-01,1.508789062500000000e+00,1.296997070312500000e+00,1.619567871093750000e+00
8.819580078125000000e-01,1.447753906250000000e+00,1.308288574218750000e+00,1.618652343750000000e+00
8.819580078125000000e-01,1.394653320312500000e+00,1.357421875000000000e+00,1.618957519531250000e+00
8.816528320312500000e-01,1.413574218750000000e+00,1.345214843750000000e+00,1.620178222656250000e+00
8.816528320312500000e-01,1.359558105468750000e+00,1.398925781250000000e+00,1.620788574218750000e+00
8.828735351562500000e-01,1.346435546875000000e+00,1.460876464843750000e+00,1.618652343750000000e+00
8.831787109375000000e-01,1.346435546875000000e+00,1.462402343750000000e+00,1.619262695312500000e+00
8.901977539062500000e-01,1.359558105468750000e+00,1.522827148437500000e+00,1.618957519531250000e+00
8.831787109375000000e-01,1.394348144531250000e+00,1.572875976562500000e+00,1.618957519531250000e+00
8.837890625000000000e-01,1.394348144531250000e+00,1.575927734375000000e+00,1.619262695312500000e+00
8.828735351562500000e-01,1.446533203125000000e+00,1.596374511718750000e+00,1.618957519531250000e+00
8.700561523437500000e-01,1.446838378906250000e+00,1.610412597656250000e+00,1.618347167968750000e+00
8.843994140625000000e-01,1.508789062500000000e+00,1.622009277343750000e+00,1.623840332031250000e+00
8.837890625000000000e-01,1.571044921875000000e+00,1.610107421875000000e+00,1.622619628906250000e+00
8.840942382812500000e-01,1.571044921875000000e+00,1.610717773437500000e+00,1.614990234375000000e+00
