3.090209960937500000e+00,1.623535156250000000e+00,1.564636230468750000e+00,1.619262695312500000e+00
3.089599609375000000e+00,1.658325195312500000e+00,1.512451171875000000e+00,1.618957519531250000e+00
3.089599609375000000e+00,1.670532226562500000e+00,1.449279785156250000e+00,1.618957519531250000e+00
3.098144531250000000e+00,1.670227050781250000e+00,1.450805664062500000e+00,1.618957519531250000e+00
3.090515136718750000e+00,1.657714843750000000e+00,1.386413574218750000e+00,1.617126464843750000e+00
3.092651367187500000e+00,1.658325195312500000e+00,1.334838867187500000e+00,1.618957519531250000e+00
3.094177246093750000e+00,1.622009277343750000e+00,1.335754394531250000e+00,1.620178222656250000e+00
3.096008300781250000e+00,1.570129394531250000e+00,1.316528320312500000e+00,1.618957519531250000e+00
3.106994628906250000e+00,1.571044921875000000e+00,1.299743652343750000e+00,1.618652343750000000e+00
3.098144531250000000e+00,1.508178710937500000e+00,1.287231445312500000e+00,1.618652343750000000e+00
3.094787597656250000e+00,1.447448730468750000e+00,1.298828125000000000e+00,1.618957519531250000e+00
3.091735839843750000e+00,1.444702148437500000e+00,1.299743652343750000e+00,1.619567871093750000e+00
3.088989257812500000e+00,1.393432617187500000e+00,1.353759765625000000e+00,1.618041992187500000e+00
3.093261718750000000e+00,1.356506347656250000e+00,1.387023925781250000e+00,1.619873046875000000e+00
3.085021972656250000e+00,1.358337402343750000e+00,1.387634277343750000e+00,1.619262695312500000e+00
3.085937500000000000e+00,1.347045898437500000e+00,1.450195312500000000e+00,1.621704101562500000e+00
3.085327148437500000e+00,1.359558105468750000e+00,1.513366699218750000e+00,1.622314453125000000e+00
3.087158203125000000e+00,1.358642578125000000e+00,1.512756347656250000e+00,1.618652343750000000e+00
3.088073730468750000e+00,1.394958496093750000e+00,1.550598144531250000e+00,1.618957519531250000e+00
3.093261718750000000e+00,1.394348144531250000e+00,1.564331054687500000e+00,1.619873046875000000e+00
3.095397949218750000e+00,1.446533203125000000e+00,1.600646972656250000e+00,1.619873046875000000e+00
3.098754882812500000e+00,1.507568359375000000e+00,1.612243652343750000e+00,1.618347167968750000e+00
3.095703125000000000e+00,1.508178710937500000e+00,1.611938476562500000e+00,1.619262695312500000e+00
3.095092773437500000e+00,1.570129394531250000e+00,1.600036621093750000e+00,1.619262695312500000e+00
3.094177246093750000e+00,1.622619628906250000e+00,1.564025878906250000e+00,1.619262695312500000e+00
3.092041015625000000e+00,1.622009277343750000e+00,1.564941406250000000e+00,1.618957519531250000e+00
3.089904785156250000e+00,1.658630371093750000e+00,1.511840820312500000e+00,1.617736816406250000e+00
3.088989257812500000e+00,1.670227050781250000e+00,1.448669433593750000e+00,1.618957519531250000e+00
3.089294433593750000e+00,1.670532226562500000e+00,1.438293457031250000e+00,1.617736816406250000e+00
3.092041015625000000e+00,1.656188964843750000e+00,1.387023925781250000e+00,1.618957519531250000e+00
3.093261718750000000e+00,1.657714843750000000e+00,1.335144042968750000e+00,1.618347167968750000e+00
3.096618652343750000e+00,1.621704101562500000e+00,1.334533691406250000e+00,1.619262695312500000e+00
3.098754882812500000e+00,1.568908691406250000e+00,1.300048828125000000e+00,1.618957519531250000e+00
3.096618652343750000e+00,1.570739746093750000e+00,1.299743652343750000e+00,1.619873046875000000e+00
3.098754882812500000e+00,1.509094238281250000e+00,1.288452148437500000e+00,1.618652343750000000e+00
3.096008300781250000e+00,1.445007324218750000e+00,1.299743652343750000e+00,1.618041992187500000e+00
3.093872070312500000e+00,1.446533203125000000e+00,1.300048828125000000e+00,1.617736816406250000e+00
3.090820312500000000e+00,1.393737792968750000e+00,1.335754394531250000e+00,1.618957519531250000e+00
3.083496093750000000e+00,1.357727050781250000e+00,1.383972167968750000e+00,1.619567871093750000e+00
3.087463378906250000e+00,1.359252929687500000e+00,1.386718750000000000e+00,1.618957519531250000e+00
3.086547851562500000e+00,1.362915039062500000e+00,1.448974609375000000e+00,1.618957519531250000e+00
3.087463378906250000e+00,1.358032226562500000e+00,1.510314941406250000e+00,1.618652343750000000e+00
3.090209960937500000e+00,1.358032226562500000e+00,1.511840820312500000e+00,1.618347167968750000e+00
3.092346191406250000e+00,1.394653320312500000e+00,1.554870605468750000e+00,1.618957519531250000e+00
3.092346191406250000e+00,1.407470703125000000e+00,1.564331054687500000e+00,1.618957519531250000e+00
3.097534179687500000e+00,1.446533203125000000e+00,1.599731445312500000e+00,1.619262695312500000e+00
3.097534179687500000e+00,1.506652832031250000e+00,1.611328125000000000e+00,1.619262695312500000e+00
3.097534179687500000e+00,1.508483886718750000e+00,1.613159179687500000e+00,1.619567871093750000e+00
3.096618652343750000e+00,1.570129394531250000e+00,1.601257324218750000e+00,1.619262695312500000e+00
3.093872070312500000e+00,1.623229980468750000e+00,1.559143066406250000e+00,1.617736816406250000e+00
3.092956542968750000e+00,1.622619628906250000e+00,1.564636230468750000e+00,1.618652343750000000e+00
3.091430664062500000e+00,1.657714843750000000e+00,1.512145996093750000e+00,1.618347167968750000e+00
3.090515136718750000e+00,1.669616699218750000e+00,1.449279785156250000e+00,1.620178222656250000e+00
3.089904785156250000e+00,1.672058105468750000e+00,1.440734863281250000e+00,1.619262695312500000e+00
